ticker,company_name,sector,industry,market_type,exchange,price,market_cap,pe_ratio,peg_ratio,pb_ratio,ps_ratio,dividend_yield,beta,profit_margin,operating_margin,roa,roe,ev_to_ebitda,debt_to_equity,current_ratio,revenue_growth_3yr,earnings_growth_3yr,shares_outstanding,avg_return_1yr,volatility_1yr,sharpe_ratio,max_drawdown,esg_score
IJF,IJF Technologies,Financial Services,Banks,Large Cap,NYSE,71.01,425.41954994547,37.56,,7.01,4.48,2.2,0.8845872683901194,4.25,4.62,1.2,6.55,19.65,2.59,1.47,-0.53,-2.08,5990980847,10.49,10.87,0.78,-17.01,58.2
JET,JET Energy,Industrial,Waste Management,Large Cap,NASDAQ,389.7,2600.5095083529,13.85,5.0,7.12,9.04,4.9,0.9316843558459488,9.87,12.57,2.15,14.33,9.08,1.07,1.04,-0.32,2.19,6673106257,6.83,17.14,0.28,-48.71,32.27
OCRR,OCRR Technologies,Consumer Defensive,Discount Stores,Large Cap,NYSE,355.4,2199.4107634701995,27.07,2.53,4.7,9.52,1.74,0.6255012235449308,10.21,8.76,3.44,11.11,16.17,1.05,1.01,9.27,10.69,6188550263,31.84,10.63,2.81,-19.91,46.56
ZYE,ZYE Technologies,Financial Services,Asset Management,Large Cap,NYSE,585.06,4781.276658408599,14.45,0.81,9.34,9.87,0.0,1.551412598619311,12.88,11.75,3.21,19.4,11.69,2.39,1.68,20.13,17.93,8172284310,13.74,20.03,0.59,-34.01,67.71
IHV,IHV Corp.,Financial Services,Asset Management,Large Cap,NYSE,355.35,1145.9455305220501,38.78,2.37,2.4,8.81,0.0,1.2589197253276585,21.69,18.76,8.18,50.36,8.91,2.61,2.46,15.76,16.34,3224836163,10.96,20.32,0.44,-34.51,55.17
NXOGV,NXOGV Solutions,Healthcare,Hospitals,Large Cap,NASDAQ,263.12,1819.6390018778402,58.95,2.04,3.29,6.76,0.0,0.8012827748632644,10.76,7.77,5.8,24.59,6.32,1.23,2.17,27.31,28.94,6915624057,19.41,9.95,1.75,-28.37,90.69
GZNX,GZNX Brands,Technology,Cybersecurity,Large Cap,NYSE,322.31,4191.98704827064,33.37,1.27,1.51,2.25,0.0,1.63046646442765,38.63,37.19,15.86,70.02,10.68,1.0,1.66,25.78,26.33,13006071944,10.05,29.64,0.27,-53.19,59.44
YSJ,YSJ Technologies,Communication Services,Cable & Satellite,Large Cap,NASDAQ,255.36,1679.6955918758401,25.66,2.22,3.88,1.31,0.0,0.9392712185139873,7.84,8.66,2.91,10.47,22.22,0.8,2.04,10.6,11.56,6577755294,30.41,11.39,2.49,-23.21,59.61
WUZGV,WUZGV Inc.,Materials,Construction Materials,Large Cap,NYSE,358.17,2686.43774134473,37.46,,6.77,1.51,4.79,0.7236589345096781,16.82,15.39,5.44,32.72,9.67,0.66,2.03,-4.54,-2.16,7500454369,13.38,13.02,0.87,-33.35,34.1
GVIJI,GVIJI Corp.,Technology,Internet,Large Cap,NASDAQ,256.76,1004.1116485850799,27.43,2.18,3.13,5.21,1.27,2.0820437309249686,31.88,38.86,17.41,35.61,16.69,0.57,1.81,10.28,12.59,3910701233,-14.24,32.59,-0.5,-92.83,73.33
GMCKL,GMCKL Solutions,Industrial,Building Products,Large Cap,NASDAQ,458.56,4214.1261682384,25.54,3.42,7.18,2.6,0.0,0.5571733229963044,23.41,23.79,9.62,52.81,22.68,0.58,0.91,7.43,7.46,9189912265,10.39,7.72,1.09,-20.83,73.18
HKD,HKD Brands,Healthcare,Healthcare Technology,Large Cap,NYSE,246.2,1415.440211749,28.11,2.57,6.42,1.63,0.0,0.9628503022069919,28.85,32.86,8.78,64.52,16.62,1.34,3.32,12.19,10.92,5749147895,19.15,14.14,1.21,-24.3,91.17
LCAJR,LCAJR Systems,Healthcare,Medical Devices,Large Cap,NASDAQ,287.74,2716.32453174166,18.42,1.48,4.93,9.43,0.0,0.8648963998146504,42.56,49.31,21.34,90.82,24.45,1.01,2.33,14.91,12.43,9440204809,3.3,12.09,0.11,-19.59,84.61
WBYML,WBYML Solutions,Technology,Hardware,Large Cap,NASDAQ,338.81,471.33687522046,16.31,3.85,2.42,4.57,3.5,1.5083401011582356,30.05,32.37,8.42,32.33,7.64,0.83,1.81,3.73,4.24,1391153966,12.77,24.58,0.44,-57.67,83.81
YCWTU,YCWTU Group,Materials,Containers & Packaging,Large Cap,NASDAQ,92.06,175.85976874370002,35.26,5.0,1.97,2.78,3.41,0.5680460609254304,7.25,10.85,1.8,12.12,9.21,0.64,1.72,4.75,4.4,1910273395,21.42,6.8,2.86,-18.76,43.0
DXLI,DXLI Pharmaceuticals,Real Estate,Residential REITs,Large Cap,NASDAQ,115.62,267.91853715438003,91.0,4.23,8.48,5.71,1.64,0.8319070198193074,29.21,29.11,11.89,48.12,18.44,2.95,1.35,21.91,21.52,2317233499,13.42,11.7,0.98,-18.49,38.26
IDBZ,IDBZ Systems,Technology,Hardware,Large Cap,NASDAQ,420.53,109.48867270704,96.42,5.0,8.17,7.02,0.0,2.041774991300533,39.44,46.57,15.28,83.79,10.58,0.18,3.71,12.22,13.91,260358768,0.71,37.82,-0.03,-92.3,62.07
AAEAG,AAEAG Pharmaceuticals,Financial Services,Payment Processing,Large Cap,NASDAQ,333.69,628.67167769826,18.85,,7.82,6.24,4.09,1.5420979221096562,10.2,10.87,4.88,23.77,16.96,1.25,1.02,-0.27,-2.27,1883999154,20.5,27.05,0.68,-43.78,65.69
KVS,KVS Energy,Industrial,Construction,Large Cap,NASDAQ,89.99,808.1119096300199,31.31,5.0,2.86,4.52,3.88,0.9940759722641731,29.93,34.38,11.07,72.66,10.25,0.77,1.68,2.3,3.72,8980018998,12.63,18.94,0.56,-45.51,61.22
UUMOM,UUMOM Group,Utilities,Independent Power Producers,Large Cap,NYSE,113.59,374.28343377887,33.26,5.0,7.4,9.17,1.67,0.9708379742668293,12.58,16.25,6.25,28.83,8.36,2.04,1.04,2.72,2.08,3295038593,14.18,14.62,0.83,-22.99,74.22
JMDI,JMDI Group,Technology,IT Services,Large Cap,NYSE,195.8,2102.3172802038002,22.64,,1.17,3.97,3.44,1.7860499296769359,25.6,30.42,14.37,60.43,14.58,0.1,1.51,-4.54,-6.65,10737064761,-18.18,30.09,-0.67,-68.25,90.99
ORIJX,ORIJX Holdings,Industrial,Transportation,Large Cap,NASDAQ,142.82,290.26176774216,27.6,5.0,3.3,5.37,2.76,0.544272673617747,18.19,20.31,8.65,44.55,16.13,0.97,1.42,2.43,0.65,2032360788,4.9,8.52,0.34,-20.43,75.8
DED,DED Energy,Technology,Consumer Electronics,Large Cap,NYSE,748.28,6373.1504046366,46.08,1.49,6.83,5.15,1.02,1.498675701654637,13.55,16.58,3.91,24.74,7.29,0.56,0.98,32.96,30.95,8517066345,28.0,16.79,1.55,-45.77,80.25
XNHZM,XNHZM Group,Healthcare,Healthcare Technology,Large Cap,NYSE,314.41,1829.2825487694201,15.95,2.59,3.02,1.57,0.0,1.4533633980522833,7.55,10.75,1.83,8.62,9.18,0.38,1.96,8.39,6.16,5818143662,7.17,19.05,0.27,-50.92,81.91
PEWBP,PEWBP Holdings,Consumer Cyclical,Travel,Large Cap,NASDAQ,278.95,664.03523827165,19.41,2.73,4.92,7.34,0.0,1.3045436678596087,6.64,4.67,3.55,9.79,8.22,0.24,2.19,7.66,7.11,2380481227,8.48,22.6,0.29,-57.22,42.98
GNQZ,GNQZ Group,Consumer Cyclical,E-Commerce,Large Cap,NASDAQ,159.77,340.0430460427,,,2.01,8.19,1.22,1.9938678557638538,22.57,20.11,8.75,49.58,6.88,0.39,1.17,-2.55,-3.45,2128328510,-12.3,22.31,-0.64,-49.73,36.95
ULY,ULY Energy,Financial Services,Consumer Finance,Large Cap,NASDAQ,438.51,2432.22644358825,46.02,2.12,6.17,1.84,0.0,0.8342929437288897,13.94,21.29,6.02,19.05,21.87,2.04,1.37,18.79,21.68,5546570075,-2.48,15.09,-0.3,-23.1,87.75
AZT,AZT Solutions,Healthcare,Pharmaceuticals,Large Cap,NYSE,666.94,6124.904276912421,29.95,1.03,2.55,8.28,0.0,1.374164159656181,-42.43,-58.05,-22.22,-90.48,10.13,1.49,2.1,30.02,29.0,9183591143,-4.96,15.4,-0.45,-32.09,77.32
VOOCI,VOOCI Energy,Healthcare,Pharmaceuticals,Large Cap,NYSE,115.01,1353.2282030862,31.78,5.0,1.74,1.2,1.93,0.8912620473205747,-12.36,-48.43,-6.57,-17.74,9.72,1.02,2.38,4.44,5.3,11766178620,-10.06,16.34,-0.74,-35.89,84.69
LHXD,LHXD Corp.,Consumer Defensive,Grocery,Large Cap,NYSE,198.79,1818.1838531353699,57.92,2.98,9.44,6.75,2.32,0.9522533761860891,14.07,15.92,6.89,17.51,24.43,0.21,2.08,21.09,19.41,9146254103,14.94,12.14,1.07,-26.13,80.76
DTAB,DTAB Brands,Consumer Defensive,Agricultural Products,Large Cap,NYSE,272.64,1397.40872315904,20.24,1.56,8.4,4.51,3.38,0.8939196372454024,15.33,20.91,5.26,20.16,17.16,0.42,1.47,15.26,12.98,5125472136,-10.0,14.62,-0.82,-40.02,48.05
OEH,OEH Inc.,Technology,Enterprise Software,Large Cap,NYSE,132.71,387.30193855287,28.13,5.0,4.06,9.69,0.0,1.7546633662944902,8.37,15.43,4.71,18.71,21.07,1.38,1.03,2.42,4.12,2918408097,21.8,21.25,0.93,-57.35,60.85
LZJ,LZJ Solutions,Industrial,Industrial Distribution,Large Cap,NASDAQ,358.86,2891.0158904671803,12.91,3.26,7.07,9.42,3.3,0.832475002909917,22.09,20.84,12.52,43.71,9.93,1.19,1.82,6.86,3.96,8056110713,25.02,15.69,1.47,-25.56,48.14
YLDBN,YLDBN Solutions,Industrial,Business Services,Large Cap,NYSE,260.62,1209.606054277,82.96,3.42,1.69,6.26,0.12,0.49019069911677005,4.69,1.72,2.27,6.93,26.37,0.41,2.3,22.03,24.24,4641263350,17.67,5.38,2.91,-10.42,60.21
HER,HER Pharmaceuticals,Real Estate,Storage REITs,Large Cap,NYSE,231.05,1804.58867353205,44.84,2.31,8.24,6.45,1.23,0.6662058052829313,22.44,22.33,10.55,51.75,6.17,1.8,1.23,17.45,19.45,7810381621,9.53,9.48,0.79,-27.03,60.06
WMDA,WMDA Corp.,Energy,Oil & Gas E&P,Large Cap,NASDAQ,233.23,983.79487225064,35.9,3.68,7.66,7.73,4.94,0.972018090805527,8.41,7.05,4.65,14.23,13.27,0.48,0.88,9.74,9.75,4218131768,7.37,13.46,0.4,-20.41,45.24
SUMTB,SUMTB Inc.,Technology,Software,Large Cap,NYSE,730.75,5148.5642099795,33.06,2.64,1.39,9.11,0.0,1.6529410361863381,31.05,34.57,16.27,70.82,6.83,1.32,3.4,12.9,12.52,7045589066,13.82,23.2,0.51,-53.35,79.11
WVAR,WVAR Brands,Healthcare,Medical Devices,Large Cap,NYSE,395.11,429.08934699854007,32.62,,5.79,1.3,2.96,1.3648010718968535,29.47,28.46,14.0,38.66,22.69,0.38,2.17,-2.86,-3.05,1085999714,4.71,19.85,0.14,-36.56,65.79
OTL,OTL Inc.,Technology,Hardware,Large Cap,NASDAQ,427.95,2237.3136703952996,81.81,2.85,8.67,10.63,1.88,1.9704727476807573,11.55,10.49,2.53,24.22,14.24,0.35,0.95,25.95,28.68,5227979134,22.78,33.15,0.63,-66.7,91.17
FQRD,FQRD Systems,Consumer Cyclical,Apparel,Large Cap,NASDAQ,285.4,2407.9803339108,33.82,,5.52,5.54,4.21,1.6300008700773516,20.17,20.87,11.56,29.74,17.82,1.04,1.08,-3.36,-3.35,8437212102,-7.7,18.27,-0.53,-45.86,34.74
EXRRT,EXRRT Holdings,Technology,IT Services,Large Cap,NYSE,52.63,675.9485235675,75.83,1.99,2.2,8.84,0.0,1.2479305475046203,15.75,21.35,4.44,27.23,12.07,1.32,3.47,35.91,38.04,12843407250,16.28,22.56,0.63,-49.42,58.69
OYK,OYK Group,Energy,Renewable Energy,Large Cap,NASDAQ,26.43,76.36355024922,20.38,3.4,6.3,8.68,3.3,1.82,16.93,17.1,9.56,30.14,9.75,0.92,2.13,4.08,5.99,2889275454,-2.94,24.74,-0.2,-56.99,53.85
MUANX,MUANX Technologies,Technology,Hardware,Large Cap,NASDAQ,350.33,3527.82472132724,44.16,,6.42,6.13,2.64,1.8434532288870908,46.69,51.46,10.27,58.24,5.02,0.68,2.87,-5.79,-7.41,10070004628,0.27,20.98,-0.08,-62.75,66.08
AYFW,AYFW Inc.,Consumer Defensive,Drug Stores,Large Cap,NASDAQ,403.57,4488.58110727179,93.56,4.34,4.25,1.83,2.14,0.49883085030739877,24.96,28.03,10.95,57.54,27.37,0.75,1.66,22.73,21.56,11122187247,0.8,8.29,-0.14,-14.76,75.25
RKDC,RKDC Technologies,Technology,Consumer Electronics,Large Cap,NYSE,213.24,1149.84702446256,74.27,1.94,3.99,10.47,0.0,1.1765023460930406,27.1,32.02,7.55,44.14,27.44,1.0,2.15,35.81,38.38,5392267044,8.61,20.91,0.32,-42.96,97.72
ZPWX,ZPWX Holdings,Consumer Cyclical,Homebuilding,Large Cap,NASDAQ,161.5,515.0521815925,31.12,4.43,7.24,9.98,0.0,1.802554421303783,23.41,23.5,8.27,36.36,12.42,0.93,2.35,7.27,7.03,3189177595,23.12,27.7,0.76,-67.35,45.41
HDHYU,HDHYU Corp.,Technology,Semiconductors,Large Cap,NASDAQ,553.38,4086.68595353586,-19.4,,1.25,3.5,2.06,1.3786867209351277,36.49,39.56,21.59,64.22,18.19,0.42,3.32,-9.68,-7.95,7384954197,-2.69,15.57,-0.3,-33.67,67.55
ZESYU,ZESYU Energy,Financial Services,Financial Data,Large Cap,NYSE,463.54,188.65488516182,19.7,1.29,1.98,6.27,0.0,1.1840316214569018,32.77,40.44,17.53,78.72,14.74,1.66,1.51,17.43,15.26,406987283,10.8,17.6,0.5,-27.23,66.78
UYBJ,UYBJ Technologies,Consumer Cyclical,E-Commerce,Large Cap,NYSE,365.97,2584.9375249143604,23.57,2.44,1.3,4.46,0.0,1.7990905144332658,20.13,21.06,7.57,26.89,24.9,0.63,1.86,8.25,9.67,7063249788,14.02,29.47,0.41,-77.28,44.69
JTCU,JTCU Group,Financial Services,Investment Banking,Large Cap,NYSE,104.57,719.9807953367,89.81,5.0,8.25,3.75,0.0,1.4295751633366223,12.75,17.51,4.81,22.59,8.66,2.61,1.52,17.68,14.81,6885156310,1.76,27.62,-0.01,-60.16,64.38
LVYL,LVYL Technologies,Energy,Oil & Gas E&P,Large Cap,NASDAQ,271.65,1037.5352574832498,23.71,2.04,5.8,11.19,3.7,1.966016765788881,17.99,18.05,10.16,37.77,7.23,0.55,1.22,14.54,11.64,3819382505,14.61,25.08,0.5,-47.11,37.79
UVYOE,UVYOE Energy,Healthcare,Healthcare Services,Large Cap,NYSE,325.67,1811.95646643106,34.91,1.63,8.92,4.23,1.48,0.9799123145933787,7.9,6.8,3.63,12.7,14.71,0.46,0.99,20.73,21.4,5563780718,-4.94,11.19,-0.62,-30.5,73.62
HWFYO,HWFYO Technologies,Real Estate,Industrial REITs,Large Cap,NYSE,101.49,574.25131181799,12.56,5.0,1.66,9.76,3.0,0.9574634187519365,16.98,17.04,8.84,42.44,15.33,1.32,1.24,2.61,1.49,5658205851,16.81,16.34,0.91,-32.39,43.98
NKO,NKO Technologies,Consumer Defensive,Discount Stores,Large Cap,NYSE,374.15,1505.7411201808497,30.96,4.32,5.48,8.82,2.05,0.8623551960734758,4.45,6.43,2.13,6.85,7.22,0.39,1.29,6.71,7.17,4024431699,2.31,11.41,0.03,-24.01,71.55
FXCO,FXCO Holdings,Financial Services,Financial Data,Large Cap,NYSE,214.52,1631.78429383576,21.3,1.48,4.74,2.39,1.18,1.2845058360295338,21.45,19.13,8.27,52.95,21.43,2.8,1.16,11.71,14.42,7606676738,11.44,20.52,0.46,-31.01,53.34
BSWW,BSWW Inc.,Healthcare,Medical Distribution,Large Cap,NASDAQ,386.7,2419.5635506983,35.49,2.01,3.63,8.25,0.0,1.4348019962099547,7.69,7.53,1.74,7.76,11.33,1.26,1.67,14.9,17.65,6256952549,11.74,20.05,0.49,-38.72,88.86
OVE,OVE Holdings,Materials,Paper & Forest Products,Large Cap,NYSE,201.13,528.40739164708,10.84,0.71,2.64,8.12,0.0,0.7102810306561268,14.45,17.65,5.2,15.35,12.52,1.12,1.6,12.63,15.37,2627193316,5.22,9.79,0.33,-23.56,36.22
IZK,IZK Inc.,Technology,Software,Large Cap,NYSE,453.62,2959.9552498246003,-13.24,,2.64,4.32,3.84,0.9111614029349753,23.27,21.82,6.13,38.24,6.04,0.64,1.66,-4.01,-3.48,6525186830,14.13,17.68,0.69,-28.19,74.46
WLU,WLU Energy,Technology,Consumer Electronics,Large Cap,NYSE,202.07,2395.09487427991,33.99,5.0,2.44,8.58,0.0,1.1526871526631637,42.66,43.22,21.21,100.26,10.4,0.66,3.33,5.8,6.5,11852797913,12.52,17.12,0.61,-48.71,69.81
AVY,AVY Holdings,Technology,Enterprise Software,Large Cap,NYSE,351.43,5821.2181853580805,34.24,0.81,7.81,6.82,0.0,1.0766425447030594,36.4,41.14,16.58,69.9,18.65,0.72,2.96,43.05,42.23,16564374656,5.59,12.94,0.28,-27.32,81.88
MIP,MIP Inc.,Consumer Defensive,Tobacco,Large Cap,NASDAQ,416.55,3513.6830506959,17.72,,3.64,7.95,2.99,0.46733715218672534,9.48,9.47,4.83,17.14,17.53,1.31,2.48,-3.62,-1.73,8435201178,1.33,8.01,-0.08,-15.11,87.19
OAXTO,OAXTO Corp.,Financial Services,Mortgage Finance,Large Cap,NYSE,285.41,220.34429827873,38.04,5.0,6.25,1.78,2.87,1.062817485678748,12.65,18.71,4.8,29.55,22.24,2.63,1.53,-1.55,0.11,772027253,12.66,18.88,0.56,-48.18,76.79
RODJ,RODJ Energy,Technology,Enterprise Software,Large Cap,NYSE,270.96,788.2993563628798,18.42,1.19,3.25,1.97,1.28,1.530406005001826,11.53,15.77,3.98,24.49,13.88,0.72,2.29,17.05,15.47,2909283128,12.73,19.44,0.55,-47.06,83.24
YFHMG,YFHMG Systems,Financial Services,Banks,Large Cap,NASDAQ,176.68,758.07809293664,22.08,2.81,1.2,7.18,1.35,1.2722149766001842,1.84,5.73,0.39,3.27,21.79,2.17,1.76,9.38,7.86,4290684248,-5.68,13.9,-0.55,-22.25,65.63
NQNL,NQNL Technologies,Technology,Cloud Computing,Large Cap,NYSE,725.73,3775.45397735745,56.16,2.59,3.73,3.45,0.0,1.0600213269966416,33.93,35.64,18.77,76.09,26.37,1.39,2.9,19.94,21.69,5202284565,-4.61,18.44,-0.36,-47.74,77.57
HDDYQ,HDDYQ Systems,Consumer Cyclical,Homebuilding,Large Cap,NYSE,87.62,792.9401952443401,57.05,2.72,6.28,9.5,0.0,1.868642630208786,18.26,26.14,9.45,44.46,20.96,1.39,2.34,22.42,20.98,9049762557,-0.54,29.81,-0.09,-57.62,32.59
UZXIY,UZXIY Technologies,Technology,IT Services,Large Cap,NYSE,753.31,4457.5893539298995,28.66,2.51,6.68,6.53,1.97,0.940645259818032,8.12,14.71,4.78,19.93,8.27,1.17,1.71,14.05,11.44,5917337290,-13.44,11.2,-1.38,-28.04,65.04
AHX,AHX Technologies,Technology,IT Services,Large Cap,NYSE,793.73,8473.13167225182,63.5,2.53,6.08,3.8,0.48,1.9456926305773627,17.59,20.36,7.4,20.98,21.71,0.4,2.48,25.41,25.12,10675080534,12.39,23.75,0.44,-63.49,59.44
NKJP,NKJP Inc.,Healthcare,Healthcare Technology,Large Cap,NYSE,190.95,1306.50042998925,40.94,,3.16,4.52,1.56,1.0166680923213152,23.97,29.32,5.35,38.27,8.69,0.35,2.26,-3.61,-1.96,6842107515,19.49,19.13,0.91,-43.51,62.6
RUD,RUD Corp.,Technology,Cybersecurity,Large Cap,NASDAQ,820.34,2927.99224396846,26.29,5.0,5.98,5.98,4.41,2.0982571512108956,30.99,33.08,10.65,37.47,9.01,0.58,1.54,-0.72,0.6,3569242319,23.54,28.9,0.75,-76.84,60.77
NWFF,NWFF Group,Energy,Coal,Large Cap,NASDAQ,257.01,1568.7832007328,12.84,1.14,5.89,5.61,4.73,1.6569629680066962,9.31,6.42,5.5,11.99,8.64,1.42,1.98,9.8,11.24,6103977280,8.74,21.02,0.32,-48.54,71.04
LNZNM,LNZNM Corp.,Materials,Paper & Forest Products,Large Cap,NYSE,112.51,479.62301182983003,34.05,5.0,1.33,9.64,1.63,0.8082211741013993,11.64,17.97,3.65,22.72,15.75,0.66,1.46,2.63,0.56,4262936733,11.73,15.4,0.63,-33.37,71.14
USE,USE Inc.,Consumer Defensive,Agricultural Products,Large Cap,NYSE,420.11,2423.96960227506,71.05,2.59,1.54,3.96,2.43,0.7395165482823228,19.45,24.53,8.7,24.05,23.14,1.03,1.99,26.18,27.47,5769845046,4.61,7.96,0.33,-21.5,57.46
GKMF,GKMF Solutions,Industrial,Construction,Large Cap,NYSE,517.82,3249.2227029613405,-46.7,-28.83,2.2,9.25,4.04,0.6039446108755121,17.01,17.75,3.57,36.85,20.24,0.16,2.44,1.61,1.62,6274811137,-0.03,7.02,-0.29,-17.07,41.71
QPDMY,QPDMY Systems,Consumer Cyclical,Travel,Large Cap,NASDAQ,517.15,3055.97569608035,28.64,5.0,5.09,3.01,1.24,0.9194791269021793,35.79,36.57,10.89,84.68,13.06,1.37,2.38,2.83,4.75,5909263649,21.94,16.54,1.21,-46.0,42.28
GKJO,GKJO Energy,Financial Services,Asset Management,Large Cap,NASDAQ,493.31,3953.6444318990402,42.97,,1.72,5.4,1.01,1.1083529439125293,26.21,25.85,14.0,32.56,14.33,2.04,1.14,-4.68,-5.19,8014523184,-5.96,18.41,-0.43,-49.08,75.04
EJBRL,EJBRL Technologies,Technology,Semiconductors,Large Cap,NASDAQ,251.61,1708.6892623078202,30.59,2.21,7.95,1.3,0.0,1.1202328811058382,31.09,31.85,12.35,76.76,17.07,0.51,2.83,12.96,13.83,6791022862,-7.33,18.7,-0.5,-34.68,90.34
SFMLY,SFMLY Group,Technology,Software,Large Cap,NYSE,385.88,5904.54052054108,14.5,,2.26,7.46,2.16,1.5382890042979558,30.57,28.73,9.37,60.53,19.84,1.41,2.97,1.88,-0.91,15301494041,11.93,17.52,0.57,-44.75,73.5
OUX,OUX Corp.,Financial Services,Insurance,Large Cap,NYSE,173.09,511.20214978284,12.06,,7.03,2.59,1.01,1.5046537947884415,17.26,18.7,7.38,36.2,22.29,2.08,1.67,-1.98,-3.85,2953389276,-2.38,28.46,-0.15,-67.49,71.29
CPLYB,CPLYB Brands,Financial Services,Payment Processing,Large Cap,NYSE,322.58,1462.45396605396,44.16,2.19,7.37,8.3,0.0,0.8505399793331221,22.99,28.34,7.79,44.44,21.53,2.22,0.81,21.66,20.18,4533616362,12.62,14.55,0.73,-28.3,63.97
BUYO,BUYO Brands,Financial Services,Banks,Large Cap,NASDAQ,383.2,1148.0803311144,32.38,5.0,3.88,9.45,3.02,1.2485651142452567,11.9,10.92,7.14,19.14,14.91,1.0,1.74,0.0,0.6,2996034267,21.23,19.5,0.99,-52.46,56.12
WYV,WYV Pharmaceuticals,Technology,IT Services,Large Cap,NASDAQ,203.75,488.36887928125,23.08,4.81,2.58,7.21,1.3,0.9990690513549294,10.27,15.78,4.66,24.96,15.52,0.45,2.32,2.2,4.8,2396902475,19.22,11.31,1.52,-20.69,77.43
JLY,JLY Solutions,Healthcare,Life Sciences Tools,Large Cap,NYSE,209.57,2260.0455744386795,-16.38,-546.0,3.43,3.34,3.33,0.9748065395965323,35.08,35.91,8.55,52.82,5.49,1.11,3.76,0.99,0.03,10784203724,7.63,17.67,0.32,-50.55,58.2
PEKAE,PEKAE Solutions,Financial Services,Mortgage Finance,Large Cap,NASDAQ,64.14,197.83714195674,57.07,2.78,7.35,7.19,0.0,1.0062016066022688,18.6,26.2,8.48,29.39,13.22,2.72,2.36,18.56,20.56,3084458091,26.04,16.86,1.43,-49.93,64.87
LONVM,LONVM Pharmaceuticals,Energy,Oil & Gas Integrated,Large Cap,NASDAQ,282.09,1199.68587313788,33.38,3.46,7.16,8.87,3.21,1.878136327480579,15.43,13.7,8.12,22.67,25.85,1.11,1.16,11.97,9.65,4252847932,10.55,28.1,0.3,-53.94,48.81
MNRYU,MNRYU Solutions,Energy,Gas Utilities,Large Cap,NASDAQ,32.03,189.60420515009,37.18,,4.61,3.77,4.98,2.088773276405507,25.5,31.9,12.7,61.14,14.3,0.7,2.25,-2.3,-1.16,5919581803,6.67,37.6,0.12,-109.87,60.11
DMMT,DMMT Corp.,Communication Services,Wireless Communication,Large Cap,NYSE,403.49,2407.4082611808903,-45.75,,3.08,8.0,4.3,1.108437277418729,23.48,24.72,8.8,56.84,13.36,1.21,2.5,-11.11,-8.9,5966463261,16.28,11.76,1.21,-30.01,68.01
EDARR,EDARR Solutions,Consumer Defensive,Food & Beverage,Large Cap,NYSE,394.68,905.76254101476,,,4.48,8.35,2.6,0.5443578481744452,16.18,16.39,3.27,29.27,18.16,0.81,2.4,-0.34,1.92,2294928907,-3.24,7.03,-0.75,-19.89,75.53
JCIL,JCIL Pharmaceuticals,Technology,Cloud Computing,Large Cap,NASDAQ,54.9,235.4948631531,22.47,,3.38,3.52,4.69,1.2850305841335092,44.26,49.02,14.93,105.01,22.31,0.34,3.93,-11.73,-9.23,4289523919,-0.95,17.13,-0.17,-50.28,63.1
BBTAF,BBTAF Brands,Industrial,Business Services,Large Cap,NASDAQ,176.88,251.7629536884,67.16,2.74,5.21,10.42,0.0,0.5949438965371703,19.91,25.25,8.83,32.43,24.59,1.3,2.39,25.66,24.48,1423354555,-4.63,9.97,-0.66,-23.68,64.64
AUKQ,AUKQ Pharmaceuticals,Financial Services,Exchanges,Large Cap,NYSE,322.86,134.46743707536,23.25,,3.21,7.7,1.64,1.2055353466632381,23.75,27.24,12.52,54.21,12.42,1.71,2.36,1.76,-0.6,416488376,7.09,16.66,0.31,-45.92,86.47
KPT,KPT Technologies,Consumer Cyclical,Restaurants,Mid Cap,NASDAQ,17.4,42.847734047399996,32.87,2.1,8.63,5.45,1.95,1.12,15.9,22.87,4.96,28.33,9.81,0.19,1.11,17.03,15.65,2462513451,8.27,14.38,0.44,-33.76,55.4
KREO,KREO Holdings,Consumer Cyclical,Travel,Large Cap,NYSE,148.24,216.03723890968,33.8,2.05,5.76,3.17,0.0,1.363297637992355,8.47,7.23,4.77,9.59,6.55,0.92,2.44,16.85,16.46,1457347807,-9.07,21.21,-0.52,-56.7,51.11
UUTR,UUTR Group,Consumer Cyclical,Restaurants,Mid Cap,NYSE,90.12,18.699114874560003,21.52,2.24,8.22,5.18,0.0,2.15,27.0,26.97,8.26,53.84,21.58,0.7,2.1,11.28,9.6,207491288,0.89,33.88,-0.03,-66.26,50.04
UMNGI,UMNGI Inc.,Technology,Consumer Electronics,Large Cap,NYSE,347.6,2534.6336099656,23.26,1.66,6.76,3.07,1.05,1.1517667826353926,20.32,23.2,9.46,22.41,8.84,0.4,2.54,16.52,14.04,7291811306,19.29,21.75,0.79,-63.66,86.06
WFEVL,WFEVL Technologies,Industrial,Transportation,Large Cap,NYSE,226.85,1750.7657070943,17.3,5.0,5.44,6.05,2.05,0.996758029682732,9.87,16.27,5.86,9.89,5.11,0.3,1.22,1.96,1.1,7717724078,8.95,16.65,0.42,-39.26,54.64
FEMUN,FEMUN Technologies,Healthcare,Health Insurance,Large Cap,NASDAQ,146.48,331.96160088888,-45.7,,5.7,5.12,2.11,1.2081174929260956,24.62,21.99,10.85,45.91,7.54,0.62,3.65,2.37,-0.33,2266258881,19.08,16.39,1.04,-39.27,78.92
